"id";"first_name";"last_name";"email";"country";"newsletter";"created_at"
"CUST-011989";"Sabine";"Rust";"Sabine.Rust@example.com";"DE";"True";"2026-01-25 17:13:41"
"CUST-011990";"Raymund";"Klemm";"Raymund.Klemm@example.com";"AT";"False";"2026-02-12 21:14:29"
"CUST-011991";"Axel";"Grein Groth";"Axel.Grein Groth@example.com";"DE";"False";"2026-06-13 14:55:57"
"CUST-011992";"Emine";"Berger";"Emine.Berger@example.com";"DE";"True";"2026-03-12 09:04:27"
"CUST-011993";"Magret";"Hartung";"Magret.Hartung@example.com";"DE";"False";"2026-03-18 11:36:10"
"CUST-011994";"Tino";"Nette";"Tino.Nette@example.com";"CH";"False";"2026-04-04 22:21:17"
"CUST-011995";"Adriane";"Renner";"Adriane.Renner@example.com";"NL";"False";"2026-01-31 11:24:15"
"CUST-011996";"Bodo";"Kramer";"Bodo.Kramer@example.com";"DE";"True";"2026-04-05 04:03:21"
"CUST-011997";"Johan";"Lorch";"Johan.Lorch@example.com";"AT";"False";"2026-06-26 07:31:12"
"CUST-011998";"Ulrike";"Junken";"Ulrike.Junken@example.com";"DE";"True";"2026-04-11 07:46:54"
"CUST-011999";"Falk";"Zirme";"Falk.Zirme@example.com";"CH";"True";"2026-01-25 02:32:28"
"CUST-012000";"Evamaria";"Kaul";"Evamaria.Kaul@example.com";"DE";"False";"2026-08-08 19:03:18"
"CUST-012001";"Utz";"Junitz";"Utz.Junitz@example.com";"DE";"True";"2026-06-28 19:28:04"
"CUST-012002";"Claudio";"Finke";"Claudio.Finke@example.com";"CH";"False";"2026-07-21 04:48:05"
"CUST-012003";"Mark";"Kreusel";"Mark.Kreusel@example.com";"DE";"False";"2026-02-08 05:28:39"
"CUST-012004";"Hasan";"Scholl";"Hasan.Scholl@example.com";"NL";"False";"2026-06-27 08:44:32"
"CUST-012005";"Imelda";"Barth";"Imelda.Barth@example.com";"DE";"False";"2026-06-01 17:45:53"
"CUST-012006";"Jörg";"Kambs";"Jörg.Kambs@example.com";"DE";"False";"2026-02-14 07:37:32"
"CUST-012007";"Berndt";"Rose";"Berndt.Rose@example.com";"DE";"True";"2026-08-11 22:04:38"
"CUST-012008";"Karen";"Rosenow";"Karen.Rosenow@example.com";"DE";"False";"2026-03-16 17:35:10"
"CUST-012009";"Friederike";"Rohleder";"Friederike.Rohleder@example.com";"DE";"True";"2026-05-13 02:31:01"
"CUST-012010";"Ulla";"Sager";"Ulla.Sager@example.com";"AT";"True";"2026-07-15 10:56:15"
"CUST-012011";"Dursun";"Eckbauer";"Dursun.Eckbauer@example.com";"FR";"False";"2026-01-29 02:15:58"
"CUST-012012";"Jutta";"Schleich";"Jutta.Schleich@example.com";"AT";"True";"2026-03-26 09:01:32"
"CUST-012013";"Darko";"Naser";"Darko.Naser@example.com";"DE";"False";"2026-07-10 05:18:59"
"CUST-012014";"Ernest";"Täsche";"Ernest.Täsche@example.com";"DE";"True";"2026-07-24 11:41:48"
"CUST-012015";"Peer";"Striebitz";"Peer.Striebitz@example.com";"CH";"True";"2026-01-11 05:57:01"
"CUST-012016";"Vitali";"Döring";"Vitali.Döring@example.com";"DE";"True";"2026-04-17 16:30:47"
"CUST-012017";"Carlos";"Beckmann";"Carlos.Beckmann@example.com";"DE";"True";"2026-07-10 09:50:55"
"CUST-012018";"Irena";"Reichmann";"Irena.Reichmann@example.com";"DE";"False";"2026-06-13 23:35:08"
"CUST-012019";"Lucie";"Pergande";"Lucie.Pergande@example.com";"DE";"False";"2026-03-20 21:42:22"
"CUST-012020";"Astrid";"Scheel";"Astrid.Scheel@example.com";"DE";"False";"2026-06-20 00:58:50"
"CUST-012021";"Rüdiger";"Stiffel";"Rüdiger.Stiffel@example.com";"DE";"True";"2026-02-24 02:44:36"
"CUST-012022";"Caterina";"Bohlander";"Caterina.Bohlander@example.com";"FR";"True";"2026-06-23 07:16:31"
"CUST-012023";"Dragica";"Wilmsen";"Dragica.Wilmsen@example.com";"AT";"False";"2026-04-04 06:41:05"
"CUST-012024";"Karl-August";"Schweitzer";"Karl-August.Schweitzer@example.com";"DE";"True";"2026-06-17 09:14:09"
"CUST-012025";"Francesco";"Schmiedecke";"Francesco.Schmiedecke@example.com";"PL";"False";"2026-07-31 02:25:25"
"CUST-012026";"Winfried";"Rogner";"Winfried.Rogner@example.com";"DE";"True";"2026-01-05 17:12:37"
"CUST-012027";"Hajo";"Lindner";"Hajo.Lindner@example.com";"FR";"False";"2026-08-03 08:57:34"
"CUST-012028";"Larissa";"Hornich";"Larissa.Hornich@example.com";"NL";"False";"2026-01-15 17:45:50"
"CUST-012029";"Heidelinde";"Hövel";"Heidelinde.Hövel@example.com";"DE";"False";"2026-04-25 00:17:22"
"CUST-012030";"Jenny";"Kade";"Jenny.Kade@example.com";"AT";"True";"2026-01-22 22:43:01"
"CUST-012031";"Klaus-Werner";"Mangold";"Klaus-Werner.Mangold@example.com";"DE";"False";"2026-01-12 16:46:08"
"CUST-012032";"Arnd";"Stroh";"Arnd.Stroh@example.com";"DE";"False";"2026-06-08 14:03:45"
"CUST-012033";"Hasan";"Haase";"Hasan.Haase@example.com";"CH";"True";"2026-04-13 19:38:30"
"CUST-012034";"Julian";"Haering";"Julian.Haering@example.com";"DE";"True";"2026-02-04 21:21:43"
"CUST-012035";"Hans-Detlef";"Blümel";"Hans-Detlef.Blümel@example.com";"AT";"True";"2026-05-04 09:27:47"
"CUST-012036";"Fredy";"Kade";"Fredy.Kade@example.com";"DE";"False";"2026-07-24 15:41:04"
"CUST-012037";"Hellmuth";"Steinberg";"Hellmuth.Steinberg@example.com";"AT";"False";"2026-07-10 17:03:29"
"CUST-012038";"Babett";"Jungfer";"Babett.Jungfer@example.com";"DE";"False";"2026-04-22 08:16:29"
"CUST-012039";"Franz-Xaver";"Wulf";"Franz-Xaver.Wulf@example.com";"AT";"True";"2026-07-29 03:51:24"
"CUST-012040";"Lothar";"Aumann";"Lothar.Aumann@example.com";"FR";"False";"2026-03-11 10:05:52"
"CUST-012041";"Rafael";"Liebelt";"Rafael.Liebelt@example.com";"PL";"False";"2026-03-12 03:48:49"
"CUST-012042";"Isabel";"Misicher";"Isabel.Misicher@example.com";"DE";"False";"2026-07-11 11:38:59"
"CUST-012043";"Marianna";"Köster";"Marianna.Köster@example.com";"DE";"False";"2026-08-04 11:10:05"
"CUST-012044";"Evangelia";"Schäfer";"Evangelia.Schäfer@example.com";"DE";"True";"2026-05-23 10:52:28"
"CUST-012045";"Johanne";"Gertz";"Johanne.Gertz@example.com";"DE";"True";"2026-02-24 02:37:00"
"CUST-012046";"Resi";"Lachmann";"Resi.Lachmann@example.com";"DE";"False";"2026-02-01 11:15:51"
"CUST-012047";"Eckhart";"Ehlert";"Eckhart.Ehlert@example.com";"DE";"True";"2026-02-20 04:10:15"
"CUST-012048";"Nora";"Reising";"Nora.Reising@example.com";"DE";"False";"2026-03-13 04:26:00"
"CUST-012049";"Hans-Willi";"Heinrich";"Hans-Willi.Heinrich@example.com";"PL";"False";"2026-01-06 22:26:18"
"CUST-012050";"Heinz-Georg";"Seip";"Heinz-Georg.Seip@example.com";"CH";"False";"2026-07-24 02:25:51"
"CUST-012051";"Vesna";"Wende";"Vesna.Wende@example.com";"FR";"True";"2026-06-16 09:31:18"
"CUST-012052";"Mina";"Carsten";"Mina.Carsten@example.com";"FR";"True";"2026-01-28 01:33:20"
"CUST-012053";"Alicja";"Hellwig";"Alicja.Hellwig@example.com";"NL";"False";"2026-04-19 15:58:39"
"CUST-012054";"Tilmann";"Pieper";"Tilmann.Pieper@example.com";"CH";"False";"2026-07-25 23:55:58"
"CUST-012055";"Valeria";"Zimmer";"Valeria.Zimmer@example.com";"DE";"False";"2026-07-28 05:22:25"
"CUST-012056";"Lotti";"Bloch";"Lotti.Bloch@example.com";"NL";"False";"2026-04-07 00:20:11"
"CUST-012057";"Aleksandr";"Schüler";"Aleksandr.Schüler@example.com";"FR";"False";"2026-05-11 04:38:01"
"CUST-012058";"Adina";"Mühle";"Adina.Mühle@example.com";"DE";"True";"2026-01-02 02:10:14"
"CUST-012059";"Gertraud";"Huhn";"Gertraud.Huhn@example.com";"AT";"True";"2026-07-21 08:49:14"
"CUST-012060";"Margot";"Franke";"Margot.Franke@example.com";"AT";"True";"2026-03-04 16:12:08"
"CUST-012061";"Annegret";"Haering";"Annegret.Haering@example.com";"DE";"True";"2026-02-16 01:30:12"
"CUST-012062";"Conny";"Bachmann";"Conny.Bachmann@example.com";"DE";"True";"2026-07-24 07:34:41"
"CUST-012063";"Bertha";"Rudolph";"Bertha.Rudolph@example.com";"DE";"False";"2026-01-04 21:48:06"
"CUST-012064";"Constance";"Faust";"Constance.Faust@example.com";"DE";"False";"2026-01-28 22:48:17"
"CUST-012065";"Wilhelm";"Margraf";"Wilhelm.Margraf@example.com";"FR";"True";"2026-01-03 09:57:57"
"CUST-012066";"Felicitas";"Keudel";"Felicitas.Keudel@example.com";"DE";"False";"2026-04-25 08:06:56"
"CUST-012067";"Korbinian";"Bolnbach";"Korbinian.Bolnbach@example.com";"FR";"False";"2026-01-06 08:07:50"
"CUST-012068";"Melissa";"Klemt";"Melissa.Klemt@example.com";"NL";"True";"2026-02-02 01:24:37"
"CUST-012069";"Lutz";"Börner";"Lutz.Börner@example.com";"DE";"False";"2026-06-22 09:15:36"
"CUST-012070";"Silvester";"van der Dussen";"Silvester.van der Dussen@example.com";"AT";"False";"2026-06-27 16:21:51"
"CUST-012071";"Albert";"Butte";"Albert.Butte@example.com";"AT";"False";"2026-05-15 12:20:38"
"CUST-012072";"Silvester";"Wähner";"Silvester.Wähner@example.com";"DE";"False";"2026-08-01 11:10:52"
"CUST-012073";"Zdenka";"Kranz";"Zdenka.Kranz@example.com";"DE";"True";"2026-04-19 15:44:58"
"CUST-012074";"Nora";"Kostolzin";"Nora.Kostolzin@example.com";"PL";"True";"2026-01-19 04:35:12"
"CUST-012075";"Tabea";"Fritsch";"Tabea.Fritsch@example.com";"DE";"False";"2026-01-26 07:32:57"
"CUST-012076";"Susanna";"Beier";"Susanna.Beier@example.com";"DE";"True";"2026-03-20 08:41:21"
"CUST-012077";"Albert";"Faust";"Albert.Faust@example.com";"CH";"True";"2026-01-30 18:44:28"
"CUST-012078";"Nicolai";"Mälzer";"Nicolai.Mälzer@example.com";"DE";"True";"2026-02-11 20:27:55"
"CUST-012079";"Nadin";"Finke";"Nadin.Finke@example.com";"DE";"False";"2026-03-19 20:13:38"
"CUST-012080";"Türkan";"Kabus";"Türkan.Kabus@example.com";"CH";"True";"2026-06-04 15:20:58"
"CUST-012081";"Iwona";"Hein";"Iwona.Hein@example.com";"FR";"False";"2026-07-25 20:37:51"
"CUST-012082";"Franz-Peter";"Loos";"Franz-Peter.Loos@example.com";"NL";"True";"2026-01-22 06:38:42"
"CUST-012083";"Joanna";"Ruppert";"Joanna.Ruppert@example.com";"AT";"True";"2026-03-12 11:44:09"
"CUST-012084";"Carmen";"Kühnert";"Carmen.Kühnert@example.com";"DE";"True";"2026-07-04 09:07:46"
"CUST-012085";"Karl Heinz";"Schacht";"Karl Heinz.Schacht@example.com";"DE";"False";"2026-01-21 04:03:08"
"CUST-012086";"Milena";"Vollbrecht";"Milena.Vollbrecht@example.com";"DE";"True";"2026-04-08 16:36:20"
"CUST-012087";"Christopher";"Gröttner";"Christopher.Gröttner@example.com";"DE";"False";"2026-05-30 19:49:52"
"CUST-012088";"Zoran";"Scholtz";"Zoran.Scholtz@example.com";"CH";"False";"2026-04-01 15:46:21"
"CUST-012089";"Marga";"Sager";"Marga.Sager@example.com";"AT";"True";"2026-01-21 14:10:43"
"CUST-012090";"Aldo";"Häring";"Aldo.Häring@example.com";"DE";"False";"2026-01-15 08:10:53"
"CUST-012091";"Niels";"Franke";"Niels.Franke@example.com";"FR";"True";"2026-03-10 02:25:50"
"CUST-012092";"Heidi";"Jungfer";"Heidi.Jungfer@example.com";"AT";"False";"2026-06-29 03:26:30"
"CUST-012093";"Carsten";"Mielcarek";"Carsten.Mielcarek@example.com";"PL";"False";"2026-04-25 21:37:27"
"CUST-012094";"Elif";"Junck";"Elif.Junck@example.com";"DE";"True";"2026-02-18 15:51:27"
"CUST-012095";"Sönke";"Herrmann";"Sönke.Herrmann@example.com";"AT";"False";"2026-04-11 01:40:43"
"CUST-012096";"Othmar";"Tröst";"Othmar.Tröst@example.com";"DE";"False";"2026-04-23 04:02:13"
"CUST-012097";"Manfred";"Röhricht";"Manfred.Röhricht@example.com";"DE";"False";"2026-05-07 04:52:32"
"CUST-012098";"Mariechen";"Fritsch";"Mariechen.Fritsch@example.com";"DE";"False";"2026-05-15 18:51:21"
"CUST-012099";"Wencke";"Wulff";"Wencke.Wulff@example.com";"AT";"True";"2026-07-05 05:18:17"
"CUST-012100";"Constance";"Albers";"Constance.Albers@example.com";"DE";"False";"2026-07-31 19:34:20"
"CUST-012101";"Maik";"Hendriks";"Maik.Hendriks@example.com";"AT";"True";"2026-05-27 08:34:37"
"CUST-012102";"Kordula";"Süßebier";"Kordula.Süßebier@example.com";"DE";"True";"2026-03-12 09:01:40"
"CUST-012103";"Marisa";"Wulff";"Marisa.Wulff@example.com";"DE";"True";"2026-04-11 09:20:03"
"CUST-012104";"Hans-Peter";"Wilms";"Hans-Peter.Wilms@example.com";"AT";"True";"2026-04-16 05:42:36"
"CUST-012105";"Klaus-Peter";"Pergande";"Klaus-Peter.Pergande@example.com";"AT";"True";"2026-02-05 00:55:43"
"CUST-012106";"Sophie";"Schaaf";"Sophie.Schaaf@example.com";"DE";"True";"2026-04-03 05:44:38"
"CUST-012107";"Petros";"Weiß";"Petros.Weiß@example.com";"FR";"False";"2026-01-13 14:27:32"
"CUST-012108";"Lidia";"Löchel";"Lidia.Löchel@example.com";"AT";"True";"2026-04-15 05:23:34"
"CUST-012109";"Thilo";"Hamann";"Thilo.Hamann@example.com";"DE";"True";"2026-08-09 04:05:05"
"CUST-012110";"Ana";"Caspar";"Ana.Caspar@example.com";"DE";"False";"2026-06-30 21:43:54"
"CUST-012111";"Leo";"Eberth";"Leo.Eberth@example.com";"DE";"False";"2026-06-21 11:14:50"
"CUST-012112";"Zeljko";"Henk";"Zeljko.Henk@example.com";"DE";"False";"2026-07-02 07:16:22"
"CUST-012113";"Kaspar";"Mans";"Kaspar.Mans@example.com";"DE";"False";"2026-03-02 02:48:42"
"CUST-012114";"Domenico";"Sölzer";"Domenico.Sölzer@example.com";"DE";"True";"2026-07-26 02:49:20"
"CUST-012115";"Mehdi";"Flantz";"Mehdi.Flantz@example.com";"AT";"False";"2026-07-27 18:49:28"
"CUST-012116";"Igor";"Schäfer";"Igor.Schäfer@example.com";"DE";"True";"2026-06-26 06:08:55"
"CUST-012117";"Claus-Peter";"Heydrich";"Claus-Peter.Heydrich@example.com";"NL";"True";"2026-05-28 11:55:42"
"CUST-012118";"Brigitta";"Mülichen";"Brigitta.Mülichen@example.com";"PL";"False";"2026-01-30 04:13:19"
"CUST-012119";"Brian";"Jessel";"Brian.Jessel@example.com";"NL";"False";"2026-07-01 02:44:45"
"CUST-012120";"Saban";"Jacobi Jäckel";"Saban.Jacobi Jäckel@example.com";"DE";"True";"2026-07-28 15:27:19"
"CUST-012121";"Matteo";"Stadelmann";"Matteo.Stadelmann@example.com";"NL";"True";"2026-01-03 10:13:54"
"CUST-012122";"Friedemann";"Scheuermann";"Friedemann.Scheuermann@example.com";"DE";"True";"2026-07-27 11:11:58"
"CUST-012123";"Nikola";"Hänel";"Nikola.Hänel@example.com";"CH";"True";"2026-07-19 01:25:17"
"CUST-012124";"Miriam";"Hendriks";"Miriam.Hendriks@example.com";"CH";"True";"2026-01-18 14:28:49"
"CUST-012125";"Niko";"Conradi";"Niko.Conradi@example.com";"FR";"True";"2026-08-06 15:34:18"
"CUST-012126";"Mehmet";"Bähr";"Mehmet.Bähr@example.com";"DE";"False";"2026-08-11 16:27:25"
"CUST-012127";"Albina";"Wohlgemut";"Albina.Wohlgemut@example.com";"DE";"True";"2026-02-08 16:00:31"
"CUST-012128";"Magda";"Hendriks";"Magda.Hendriks@example.com";"DE";"True";"2026-08-06 21:19:15"
"CUST-012129";"Mehmet";"Hecker";"Mehmet.Hecker@example.com";"DE";"True";"2026-08-06 07:48:10"
"CUST-012130";"Zehra";"Kallert";"Zehra.Kallert@example.com";"NL";"False";"2026-03-25 11:49:23"
"CUST-012131";"Jonathan";"Dippel";"Jonathan.Dippel@example.com";"DE";"False";"2026-03-15 19:28:26"
"CUST-012132";"Sybille";"Rose";"Sybille.Rose@example.com";"DE";"True";"2026-08-13 05:28:06"
"CUST-012133";"Elisa";"Berger";"Elisa.Berger@example.com";"AT";"False";"2026-01-24 17:47:53"
"CUST-012134";"Gregor";"Textor";"Gregor.Textor@example.com";"AT";"False";"2026-02-10 20:34:18"
"CUST-012135";"Josef";"Jopich";"Josef.Jopich@example.com";"DE";"False";"2026-05-14 19:42:28"
"CUST-012136";"Piotr";"Pärtzelt";"Piotr.Pärtzelt@example.com";"NL";"True";"2026-02-26 14:31:10"
"CUST-012137";"Muharrem";"Jungfer";"Muharrem.Jungfer@example.com";"DE";"False";"2026-06-18 17:45:22"
"CUST-012138";"Zehra";"Benthin";"Zehra.Benthin@example.com";"AT";"False";"2026-05-29 05:43:04"
"CUST-012139";"Catrin";"Meyer";"Catrin.Meyer@example.com";"DE";"False";"2026-06-15 04:58:43"
"CUST-012140";"Faruk";"Dowerg";"Faruk.Dowerg@example.com";"CH";"True";"2026-04-04 04:34:06"
"CUST-012141";"Karl-Hermann";"Metz";"Karl-Hermann.Metz@example.com";"CH";"False";"2026-01-09 12:34:41"
"CUST-012142";"Luise";"Tschentscher";"Luise.Tschentscher@example.com";"DE";"True";"2026-04-22 00:33:58"
"CUST-012143";"Senol";"Seip";"Senol.Seip@example.com";"DE";"False";"2026-02-26 01:01:03"
"CUST-012144";"Augustin";"Austermühle";"Augustin.Austermühle@example.com";"DE";"False";"2026-02-20 00:24:30"
"CUST-012145";"Otmar";"Henk";"Otmar.Henk@example.com";"DE";"False";"2026-03-27 04:52:43"
"CUST-012146";"Gudrun";"Bärer";"Gudrun.Bärer@example.com";"DE";"True";"2026-04-13 22:07:02"
"CUST-012147";"Pawel";"Schmiedecke";"Pawel.Schmiedecke@example.com";"NL";"False";"2026-07-20 04:51:59"
"CUST-012148";"Luis";"Lindau";"Luis.Lindau@example.com";"DE";"False";"2026-07-05 16:15:17"
"CUST-012149";"Danuta";"Franke";"Danuta.Franke@example.com";"AT";"True";"2026-01-13 03:54:16"
"CUST-012150";"Swantje";"Metz";"Swantje.Metz@example.com";"DE";"True";"2026-02-19 02:03:57"
"CUST-012151";"Marita";"Henck";"Marita.Henck@example.com";"DE";"True";"2026-04-02 08:41:02"
"CUST-012152";"Anka";"Junck";"Anka.Junck@example.com";"DE";"False";"2026-06-10 21:25:07"
"CUST-012153";"Barbara";"Stumpf";"Barbara.Stumpf@example.com";"DE";"False";"2026-06-24 07:12:14"
"CUST-012154";"Pirmin";"Schmidtke";"Pirmin.Schmidtke@example.com";"AT";"False";"2026-06-23 10:12:26"
"CUST-012155";"Maja";"Hofmann";"Maja.Hofmann@example.com";"DE";"False";"2026-05-31 20:00:38"
"CUST-012156";"Käthe";"Klingelhöfer";"Käthe.Klingelhöfer@example.com";"DE";"False";"2026-08-13 05:42:53"
"CUST-012157";"Sandy";"Christoph";"Sandy.Christoph@example.com";"DE";"True";"2026-05-07 02:47:41"
"CUST-012158";"Samuel";"Wulff";"Samuel.Wulff@example.com";"DE";"False";"2026-02-05 22:27:45"
"CUST-012159";"Elwira";"Trupp";"Elwira.Trupp@example.com";"CH";"True";"2026-02-20 05:29:28"
"CUST-012160";"Susan";"Röhrdanz";"Susan.Röhrdanz@example.com";"FR";"False";"2026-02-12 21:05:40"
"CUST-012161";"Beata";"Martin";"Beata.Martin@example.com";"DE";"True";"2026-07-02 03:43:04"
"CUST-012162";"Gretchen";"Kobelt";"Gretchen.Kobelt@example.com";"DE";"False";"2026-07-13 23:45:10"
"CUST-012163";"Alena";"Dehmel";"Alena.Dehmel@example.com";"DE";"False";"2026-02-28 02:01:33"
"CUST-012164";"Vittorio";"Löchel";"Vittorio.Löchel@example.com";"PL";"False";"2026-04-07 10:30:10"
"CUST-012165";"Milka";"Putz";"Milka.Putz@example.com";"DE";"True";"2026-05-09 13:09:46"
"CUST-012166";"Carlo";"Löffler";"Carlo.Löffler@example.com";"DE";"False";"2026-06-08 21:26:10"
"CUST-012167";"Denis";"Hörle";"Denis.Hörle@example.com";"CH";"False";"2026-05-23 13:47:28"
"CUST-012168";"Selim";"Ritter";"Selim.Ritter@example.com";"DE";"False";"2026-05-02 17:59:33"
"CUST-012169";"Sigmund";"Drub";"Sigmund.Drub@example.com";"DE";"False";"2026-03-29 01:22:23"
"CUST-012170";"Kathy";"Haase";"Kathy.Haase@example.com";"DE";"False";"2026-02-16 20:03:15"
"CUST-012171";"Genoveva";"Schottin";"Genoveva.Schottin@example.com";"DE";"False";"2026-04-07 02:56:30"
"CUST-012172";"Ivo";"Graf";"Ivo.Graf@example.com";"DE";"True";"2026-07-31 07:15:38"
"CUST-012173";"Gabi";"Hecker";"Gabi.Hecker@example.com";"DE";"False";"2026-08-07 03:49:27"
"CUST-012174";"Jutta";"Trüb";"Jutta.Trüb@example.com";"DE";"False";"2026-06-13 15:13:33"
"CUST-012175";"Hiltraud";"Pergande";"Hiltraud.Pergande@example.com";"AT";"False";"2026-05-20 02:36:27"
"CUST-012176";"Matteo";"Weinhage";"Matteo.Weinhage@example.com";"AT";"True";"2026-04-14 11:03:56"
"CUST-012177";"Marina";"Lachmann";"Marina.Lachmann@example.com";"DE";"True";"2026-03-23 23:19:07"
"CUST-012178";"Ruth";"Kobelt";"Ruth.Kobelt@example.com";"DE";"False";"2026-07-19 00:42:29"
"CUST-012179";"Ana";"Kraus";"Ana.Kraus@example.com";"AT";"False";"2026-06-12 17:34:53"
"CUST-012180";"Henrik";"Langern";"Henrik.Langern@example.com";"DE";"True";"2026-05-07 06:47:24"
"CUST-012181";"Adeline";"Schmiedecke";"Adeline.Schmiedecke@example.com";"DE";"False";"2026-05-15 03:11:22"
"CUST-012182";"Sybilla";"Fritsch";"Sybilla.Fritsch@example.com";"DE";"True";"2026-04-15 00:41:13"
"CUST-012183";"Gerlind";"Kreusel";"Gerlind.Kreusel@example.com";"DE";"True";"2026-02-04 23:53:58"
"CUST-012184";"Björn";"Bruder";"Björn.Bruder@example.com";"DE";"False";"2026-06-23 02:28:58"
"CUST-012185";"Irmi";"Steuer";"Irmi.Steuer@example.com";"DE";"False";"2026-06-22 03:46:00"
"CUST-012186";"Maximilian";"Bachmann";"Maximilian.Bachmann@example.com";"AT";"True";"2026-01-13 08:44:32"
"CUST-012187";"Leonie";"Austermühle";"Leonie.Austermühle@example.com";"DE";"False";"2026-07-06 23:54:59"
"CUST-012188";"Philippe";"Wulf";"Philippe.Wulf@example.com";"DE";"False";"2026-06-29 01:42:45"
"CUST-012189";"Caroline";"Zänker";"Caroline.Zänker@example.com";"CH";"False";"2026-01-03 22:56:55"
"CUST-012190";"Klaus-Günter";"Geißler";"Klaus-Günter.Geißler@example.com";"CH";"False";"2026-04-27 13:38:10"
"CUST-012191";"Franca";"Hermann";"Franca.Hermann@example.com";"DE";"True";"2026-03-17 09:59:50"
"CUST-012192";"Zeki";"Dörschner";"Zeki.Dörschner@example.com";"DE";"True";"2026-03-04 22:57:34"
"CUST-012193";"Karina";"Hofmann";"Karina.Hofmann@example.com";"FR";"False";"2026-07-27 19:01:54"
"CUST-012194";"Meinolf";"Tintzmann";"Meinolf.Tintzmann@example.com";"PL";"False";"2026-01-13 05:12:32"
"CUST-012195";"Hans-Michael";"Hein";"Hans-Michael.Hein@example.com";"AT";"True";"2026-08-07 07:54:49"
"CUST-012196";"Norman";"Jäkel";"Norman.Jäkel@example.com";"CH";"True";"2026-02-10 00:11:50"
"CUST-012197";"Kordula";"Rogner";"Kordula.Rogner@example.com";"AT";"False";"2026-03-14 16:31:20"
"CUST-012198";"Czeslaw";"Beer";"Czeslaw.Beer@example.com";"DE";"True";"2026-07-28 16:04:50"
"CUST-012199";"Berndt";"Gertz";"Berndt.Gertz@example.com";"DE";"False";"2026-05-09 21:05:37"
"CUST-012200";"Dariusz";"Fröhlich";"Dariusz.Fröhlich@example.com";"NL";"False";"2026-05-13 11:34:44"
"CUST-012201";"Matthäus";"Gorlitz";"Matthäus.Gorlitz@example.com";"CH";"True";"2026-02-28 13:25:49"
"CUST-012202";"Horst-Peter";"Gröttner";"Horst-Peter.Gröttner@example.com";"NL";"False";"2026-01-19 01:34:55"
"CUST-012203";"Gregor";"Kraus";"Gregor.Kraus@example.com";"DE";"False";"2026-05-10 14:06:30"
"CUST-012204";"Alfonso";"Albers";"Alfonso.Albers@example.com";"CH";"False";"2026-02-10 07:14:13"
"CUST-012205";"Marit";"Wulf";"Marit.Wulf@example.com";"DE";"False";"2026-06-23 20:36:58"
"CUST-012206";"Leonardo";"Barkholz";"Leonardo.Barkholz@example.com";"NL";"False";"2026-02-24 06:05:12"
"CUST-012207";"Meike";"Gorlitz";"Meike.Gorlitz@example.com";"DE";"False";"2026-01-20 15:10:03"
"CUST-012208";"Babett";"Schmiedecke";"Babett.Schmiedecke@example.com";"AT";"False";"2026-08-03 05:19:39"
"CUST-012209";"Pamela";"Baum";"Pamela.Baum@example.com";"DE";"False";"2026-04-29 23:58:24"
"CUST-012210";"Korbinian";"Gieß";"Korbinian.Gieß@example.com";"AT";"False";"2026-05-18 18:28:28"
"CUST-012211";"Jeannine";"Henck";"Jeannine.Henck@example.com";"DE";"True";"2026-07-02 22:57:50"
"CUST-012212";"Stefano";"Martin";"Stefano.Martin@example.com";"DE";"False";"2026-07-23 17:14:55"
"CUST-012213";"Gerta";"Speer";"Gerta.Speer@example.com";"DE";"False";"2026-03-19 02:22:29"
"CUST-012214";"Emil";"Heuser";"Emil.Heuser@example.com";"DE";"True";"2026-03-12 05:41:50"
"CUST-012215";"Anton";"Hethur";"Anton.Hethur@example.com";"NL";"False";"2026-02-15 21:34:30"
"CUST-012216";"Gottlieb";"Neureuther";"Gottlieb.Neureuther@example.com";"DE";"False";"2026-03-31 20:41:17"
"CUST-012217";"Kunigunda";"Mielcarek";"Kunigunda.Mielcarek@example.com";"DE";"True";"2026-05-08 14:28:57"
"CUST-012218";"Adriana";"Eberhardt";"Adriana.Eberhardt@example.com";"DE";"False";"2026-03-22 21:53:43"
"CUST-012219";"Bruno";"Pölitz";"Bruno.Pölitz@example.com";"AT";"True";"2026-06-23 08:27:13"
"CUST-012220";"Guiseppe";"Weiß";"Guiseppe.Weiß@example.com";"DE";"True";"2026-01-07 17:49:44"
"CUST-012221";"German";"Schuchhardt";"German.Schuchhardt@example.com";"AT";"True";"2026-03-14 07:45:38"
"CUST-012222";"Edgar";"Wiek";"Edgar.Wiek@example.com";"DE";"True";"2026-04-20 11:23:38"
"CUST-012223";"Carmelo";"Hertrampf";"Carmelo.Hertrampf@example.com";"AT";"False";"2026-03-31 23:08:57"
"CUST-012224";"Helfried";"Radisch";"Helfried.Radisch@example.com";"DE";"False";"2026-06-10 20:28:32"
"CUST-012225";"Elena";"Reinhardt";"Elena.Reinhardt@example.com";"DE";"False";"2026-02-13 01:03:55"
"CUST-012226";"Pirmin";"Weiß";"Pirmin.Weiß@example.com";"DE";"True";"2026-02-02 23:37:44"
"CUST-012227";"Verena";"Trommler";"Verena.Trommler@example.com";"DE";"True";"2026-01-07 09:43:09"
"CUST-012228";"Annie";"Albers";"Annie.Albers@example.com";"DE";"True";"2026-08-02 08:24:38"
"CUST-012229";"Ivana";"Dowerg";"Ivana.Dowerg@example.com";"DE";"True";"2026-06-17 04:39:03"
