"id";"first_name";"last_name";"email";"country";"bundesland";"stadt";"plz";"iban";"newsletter";"created_at"
"CUST-011333";"Dolores";"Klemt";"Dolores.Klemt@example.com";"DE";"Schleswig-Holstein";"Kiel";"24103";"DE26252065803202865895";"True";"2026-05-16 23:45:19"
"CUST-011334";"Sigmar";"Hübel";"Sigmar.Hübel@example.com";"DE";"Sachsen-Anhalt";"Magdeburg";"39104";"DE11708985406942998900";"False";"2026-04-27 14:52:10"
"CUST-011335";"Carin";"Eigenwillig";"Carin.Eigenwillig@example.com";"AT";"Baden-Württemberg";"Stuttgart";"70173";"DE91398977560836324519";"True";"2026-04-07 13:41:47"
"CUST-011336";"Grit";"Seip";"Grit.Seip@example.com";"PL";"Baden-Württemberg";"Stuttgart";"70173";"DE11314461610144950643";"True";"2026-05-17 13:42:10"
"CUST-011337";"Hans-Martin";"Kambs";"Hans-Martin.Kambs@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE07036651890457242495";"True";"2026-05-15 15:20:17"
"CUST-011338";"Anto";"Metz";"Anto.Metz@example.com";"AT";"Bayern";"München";"80331";"DE96186713039272751330";"False";"2026-06-18 01:06:54"
"CUST-011339";"Carmen";"Wieloch";"Carmen.Wieloch@example.com";"AT";"Berlin";"Berlin";"10115";"DE09546279399601747458";"False";"2026-07-11 18:40:03"
"CUST-011340";"Mareen";"Keudel";"Mareen.Keudel@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE94949169104166231559";"False";"2026-07-08 12:05:15"
"CUST-011341";"Filiz";"Trüb";"Filiz.Trüb@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE50294467443339379042";"False";"2026-06-22 22:49:31"
"CUST-011342";"Iris";"Pölitz";"Iris.Pölitz@example.com";"AT";"Berlin";"Berlin";"10115";"DE85856741767849251004";"False";"2026-06-27 17:18:57"
"CUST-011343";"Jerzy";"Speer";"Jerzy.Speer@example.com";"AT";"Sachsen-Anhalt";"Magdeburg";"39104";"DE12577417967521572480";"False";"2026-05-18 08:07:59"
"CUST-011344";"Fredo";"Sontag";"Fredo.Sontag@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE14760289554870523236";"True";"2026-06-30 05:11:49"
"CUST-011345";"Wolfhard";"Dobes";"Wolfhard.Dobes@example.com";"DE";"Schleswig-Holstein";"Kiel";"24103";"DE35738996417745255486";"True";"2026-05-16 17:35:17"
"CUST-011346";"Gustav";"Jähn";"Gustav.Jähn@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE98121594446511053894";"True";"2026-04-12 20:18:08"
"CUST-011347";"Ursula";"Jockel";"Ursula.Jockel@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE56666370988685623188";"False";"2026-01-14 23:37:46"
"CUST-011348";"Steffen";"Mitschke";"Steffen.Mitschke@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE98271463747415843877";"True";"2026-07-14 18:48:29"
"CUST-011349";"Balthasar";"Striebitz";"Balthasar.Striebitz@example.com";"AT";"Saarland";"Saarbrücken";"66111";"DE59910296093982833526";"False";"2026-05-19 01:09:12"
"CUST-011350";"Janko";"Mitschke";"Janko.Mitschke@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE45993794936308525213";"False";"2026-03-13 00:02:54"
"CUST-011351";"Andrea";"Bolander";"Andrea.Bolander@example.com";"CH";"Baden-Württemberg";"Stuttgart";"70173";"DE24437630371564303583";"False";"2026-04-16 06:48:38"
"CUST-011352";"Gunter";"Hänel";"Gunter.Hänel@example.com";"DE";"Bayern";"München";"80331";"DE79249430089106688230";"True";"2026-02-09 08:11:47"
"CUST-011353";"Gereon";"Zirme";"Gereon.Zirme@example.com";"DE";"Bayern";"München";"80331";"DE56442014190068543636";"True";"2026-05-17 01:02:51"
"CUST-011354";"Jonathan";"Säuberlich";"Jonathan.Säuberlich@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE18644078087163747046";"False";"2026-05-11 18:23:09"
"CUST-011355";"Branka";"Hübel";"Branka.Hübel@example.com";"NL";"Rheinland-Pfalz";"Mainz";"55116";"DE83113032128189633593";"False";"2026-06-11 23:07:39"
"CUST-011356";"Dorothea";"Stey";"Dorothea.Stey@example.com";"AT";"Bayern";"München";"80331";"DE04674260609781721329";"True";"2026-06-25 03:58:10"
"CUST-011357";"Carolina";"Weimer";"Carolina.Weimer@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE81239058374805917592";"False";"2026-01-10 17:51:19"
"CUST-011358";"Andre";"Hecker";"Andre.Hecker@example.com";"AT";"Rheinland-Pfalz";"Mainz";"55116";"DE98733237302404905298";"False";"2026-04-09 00:19:02"
"CUST-011359";"Hans Peter";"Killer";"Hans Peter.Killer@example.com";"AT";"Nordrhein-Westfalen";"Köln";"50667";"DE76765099345281701650";"False";"2026-03-27 13:35:04"
"CUST-011360";"Eckhard";"Kruschwitz";"Eckhard.Kruschwitz@example.com";"CH";"Hessen";"Frankfurt am Main";"60311";"DE81731729839572149715";"False";"2026-06-12 22:59:13"
"CUST-011361";"Cengiz";"Hofmann";"Cengiz.Hofmann@example.com";"CH";"Berlin";"Berlin";"10115";"DE78841344005310102596";"False";"2026-05-21 02:13:52"
"CUST-011362";"Wanda";"Eberth";"Wanda.Eberth@example.com";"DE";"Sachsen-Anhalt";"Magdeburg";"39104";"DE65006378499476286498";"False";"2026-02-17 01:19:12"
"CUST-011363";"Isabella";"Biggen";"Isabella.Biggen@example.com";"FR";"Sachsen";"Leipzig";"04109";"DE67171688239758141185";"True";"2026-06-18 02:13:11"
"CUST-011364";"Vassilios";"Mühle";"Vassilios.Mühle@example.com";"DE";"Bayern";"München";"80331";"DE88507163745771731417";"True";"2026-02-23 12:04:00"
"CUST-011365";"Ekrem";"Birnbaum";"Ekrem.Birnbaum@example.com";"DE";"Berlin";"Berlin";"10115";"DE38596131015046135756";"True";"2026-03-27 16:14:19"
"CUST-011366";"Bozena";"Rogner";"Bozena.Rogner@example.com";"DE";"Bayern";"München";"80331";"DE18523500479283058715";"True";"2026-07-04 22:33:20"
"CUST-011367";"Boris";"Putz";"Boris.Putz@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE25981197162877421901";"True";"2026-02-20 04:30:30"
"CUST-011368";"Kilian";"Atzler";"Kilian.Atzler@example.com";"FR";"Berlin";"Berlin";"10115";"DE91893837982576602713";"True";"2026-01-05 18:46:52"
"CUST-011369";"Adalbert";"Werner";"Adalbert.Werner@example.com";"AT";"Hessen";"Frankfurt am Main";"60311";"DE34994949682312337382";"False";"2026-06-18 21:49:04"
"CUST-011370";"Birgid";"Kaul";"Birgid.Kaul@example.com";"CH";"Niedersachsen";"Hannover";"30159";"DE23552050563850372055";"True";"2026-04-23 13:56:11"
"CUST-011371";"Sibille";"Vogt";"Sibille.Vogt@example.com";"AT";"Brandenburg";"Potsdam";"14467";"DE93769606914926773010";"True";"2026-01-03 14:37:03"
"CUST-011372";"Valeri";"Ring";"Valeri.Ring@example.com";"AT";"Sachsen";"Leipzig";"04109";"DE45869177052832891346";"False";"2026-02-27 19:58:55"
"CUST-011373";"Josip";"Seifert";"Josip.Seifert@example.com";"CH";"Nordrhein-Westfalen";"Köln";"50667";"DE13798283000737969810";"False";"2026-02-03 22:25:37"
"CUST-011374";"Reimer";"Klotz";"Reimer.Klotz@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE26192709003970249898";"True";"2026-02-18 03:01:21"
"CUST-011375";"Ernestine";"Heintze";"Ernestine.Heintze@example.com";"DE";"Bayern";"München";"80331";"DE56604481566863529381";"True";"2026-06-15 18:08:24"
"CUST-011376";"Hans-Henning";"Kitzmann";"Hans-Henning.Kitzmann@example.com";"CH";"Sachsen";"Leipzig";"04109";"DE82268314439651536720";"True";"2026-02-13 17:58:52"
"CUST-011377";"Elif";"Börner";"Elif.Börner@example.com";"AT";"Saarland";"Saarbrücken";"66111";"DE80784752850152027669";"False";"2026-07-29 02:31:08"
"CUST-011378";"Jaqueline";"Stiffel";"Jaqueline.Stiffel@example.com";"NL";"Thüringen";"Erfurt";"99084";"DE43146004815276117701";"True";"2026-03-19 02:33:16"
"CUST-011379";"Ahmad";"Hövel";"Ahmad.Hövel@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE75593223722773711347";"False";"2026-06-15 04:49:35"
"CUST-011380";"Leonhard";"Klemt";"Leonhard.Klemt@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE74870388685785540458";"False";"2026-06-02 09:08:02"
"CUST-011381";"Olena";"Dehmel";"Olena.Dehmel@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE09322319222892102053";"True";"2026-06-10 16:28:31"
"CUST-011382";"Toni";"Fliegner";"Toni.Fliegner@example.com";"PL";"Nordrhein-Westfalen";"Köln";"50667";"DE76105863345870497215";"True";"2026-08-09 10:32:23"
"CUST-011383";"Charles";"Neureuther";"Charles.Neureuther@example.com";"FR";"Bayern";"München";"80331";"DE54661621430938853609";"True";"2026-01-21 07:38:19"
"CUST-011384";"Songül";"Eimer";"Songül.Eimer@example.com";"FR";"Baden-Württemberg";"Stuttgart";"70173";"DE49100716278305276914";"False";"2026-01-28 12:48:24"
"CUST-011385";"Ivo";"Steuer";"Ivo.Steuer@example.com";"CH";"Bayern";"München";"80331";"DE69364425018445930401";"False";"2026-01-01 19:50:37"
"CUST-011386";"Olena";"Salz";"Olena.Salz@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE23047403181004702505";"False";"2026-03-11 04:38:26"
"CUST-011387";"Madeleine";"Klapp";"Madeleine.Klapp@example.com";"DE";"Bayern";"München";"80331";"DE32505761656189478855";"False";"2026-07-27 07:28:09"
"CUST-011388";"Orhan";"Schaaf";"Orhan.Schaaf@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE21783315685052434520";"True";"2026-02-10 23:47:46"
"CUST-011389";"Margit";"Holzapfel";"Margit.Holzapfel@example.com";"AT";"Bayern";"München";"80331";"DE03158151042804750923";"True";"2026-06-02 03:02:23"
"CUST-011390";"Miroslaw";"Hübel";"Miroslaw.Hübel@example.com";"CH";"Bayern";"München";"80331";"DE39019240107602928081";"True";"2026-04-27 15:36:08"
"CUST-011391";"Rosl";"Bolzmann";"Rosl.Bolzmann@example.com";"AT";"Sachsen";"Leipzig";"04109";"DE62939045153331274859";"True";"2026-05-02 21:32:56"
"CUST-011392";"Immo";"Pieper";"Immo.Pieper@example.com";"NL";"Nordrhein-Westfalen";"Köln";"50667";"DE77847837284809131656";"False";"2026-04-23 08:09:10"
"CUST-011393";"Gottlieb";"Weiß";"Gottlieb.Weiß@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE11577409022395763339";"False";"2026-02-12 06:07:52"
"CUST-011394";"Harriet";"Mälzer";"Harriet.Mälzer@example.com";"CH";"Hessen";"Frankfurt am Main";"60311";"DE48209911110489960548";"False";"2026-02-11 11:07:15"
"CUST-011395";"Rosa-Maria";"Juncken";"Rosa-Maria.Juncken@example.com";"NL";"Baden-Württemberg";"Stuttgart";"70173";"DE72433367915746436587";"False";"2026-07-02 21:25:36"
"CUST-011396";"Xenia";"Rogner";"Xenia.Rogner@example.com";"NL";"Sachsen-Anhalt";"Magdeburg";"39104";"DE54006027279710902928";"True";"2026-07-03 10:59:25"
"CUST-011397";"Ekrem";"Kobelt";"Ekrem.Kobelt@example.com";"FR";"Sachsen";"Leipzig";"04109";"DE03264482369993172122";"False";"2026-03-02 03:44:18"
"CUST-011398";"Senta";"Vogt";"Senta.Vogt@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE29012012061259738662";"True";"2026-08-03 23:04:58"
"CUST-011399";"Susan";"Meyer";"Susan.Meyer@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE73770075496580936046";"True";"2026-05-14 10:19:37"
"CUST-011400";"Gilbert";"Etzold";"Gilbert.Etzold@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE41052445277603845707";"False";"2026-03-07 20:55:50"
"CUST-011401";"Helfried";"Gotthard";"Helfried.Gotthard@example.com";"DE";"Rheinland-Pfalz";"Mainz";"55116";"DE57147543799028911815";"True";"2026-01-16 11:45:52"
"CUST-011402";"Helmar";"Jockel";"Helmar.Jockel@example.com";"DE";"Bayern";"München";"80331";"DE14487404488282812701";"True";"2026-03-24 02:45:12"
"CUST-011403";"Enver";"Winkler";"Enver.Winkler@example.com";"FR";"Baden-Württemberg";"Stuttgart";"70173";"DE54896814563219204486";"True";"2026-04-23 21:56:17"
"CUST-011404";"Christoph";"Girschner";"Christoph.Girschner@example.com";"CH";"Nordrhein-Westfalen";"Köln";"50667";"DE50815667516922045395";"True";"2026-08-12 14:05:45"
"CUST-011405";"Klaus-Günter";"Kohl";"Klaus-Günter.Kohl@example.com";"DE";"Sachsen";"Leipzig";"04109";"DE09115628923454337565";"False";"2026-06-07 11:08:43"
"CUST-011406";"Florence";"Huhn";"Florence.Huhn@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE64132987933769889851";"True";"2026-04-22 01:50:14"
"CUST-011407";"Monika";"Johann";"Monika.Johann@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE17565152201449853467";"False";"2026-01-21 03:54:21"
"CUST-011408";"Isa";"Weinhage";"Isa.Weinhage@example.com";"DE";"Hamburg";"Hamburg";"20095";"DE25774168250985688561";"False";"2026-04-19 08:21:41"
"CUST-011409";"Insa";"Schleich";"Insa.Schleich@example.com";"DE";"Saarland";"Saarbrücken";"66111";"DE68248025990559777602";"False";"2026-07-26 16:04:35"
"CUST-011410";"Eitel";"Albers";"Eitel.Albers@example.com";"FR";"Mecklenburg-Vorpommern";"Rostock";"18055";"DE77390641235253029804";"True";"2026-03-06 07:03:41"
"CUST-011411";"Desiree";"Killer";"Desiree.Killer@example.com";"DE";"Schleswig-Holstein";"Kiel";"24103";"DE76068246018590092120";"True";"2026-03-03 12:37:39"
"CUST-011412";"Danica";"Heser";"Danica.Heser@example.com";"DE";"Hamburg";"Hamburg";"20095";"DE87526629414566721935";"True";"2026-04-30 05:33:41"
"CUST-011413";"Cengiz";"Wiek";"Cengiz.Wiek@example.com";"DE";"Sachsen";"Leipzig";"04109";"DE93378359537300571939";"True";"2026-06-12 05:37:10"
"CUST-011414";"Hans-Rudolf";"Haase";"Hans-Rudolf.Haase@example.com";"PL";"Bayern";"München";"80331";"DE02634672763729502017";"False";"2026-05-12 15:19:09"
"CUST-011415";"Heike";"Lindau";"Heike.Lindau@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE58732817101283129109";"True";"2026-06-09 22:55:52"
"CUST-011416";"Horst-Günter";"Drewes";"Horst-Günter.Drewes@example.com";"FR";"Baden-Württemberg";"Stuttgart";"70173";"DE83117352796191089956";"False";"2026-03-09 07:32:51"
"CUST-011417";"Aloisia";"Schwital";"Aloisia.Schwital@example.com";"PL";"Niedersachsen";"Hannover";"30159";"DE96249034265715552310";"True";"2026-06-07 01:32:39"
"CUST-011418";"Walentina";"Albers";"Walentina.Albers@example.com";"NL";"Hessen";"Frankfurt am Main";"60311";"DE06544492731428243298";"False";"2026-05-21 22:43:21"
"CUST-011419";"Freia";"Klemt";"Freia.Klemt@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE46889104073551577165";"True";"2026-04-08 02:28:09"
"CUST-011420";"Annemie";"Heinz";"Annemie.Heinz@example.com";"CH";"Hessen";"Frankfurt am Main";"60311";"DE86697991997374705673";"True";"2026-07-25 15:01:00"
"CUST-011421";"Myriam";"Römer";"Myriam.Römer@example.com";"FR";"Baden-Württemberg";"Stuttgart";"70173";"DE94494973060336997932";"True";"2026-03-02 16:00:20"
"CUST-011422";"Arnulf";"Salz";"Arnulf.Salz@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE19897975630829855624";"True";"2026-03-07 21:56:24"
"CUST-011423";"Annerose";"Kobelt";"Annerose.Kobelt@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE05749688972720002670";"False";"2026-01-28 23:17:47"
"CUST-011424";"Aynur";"Säuberlich";"Aynur.Säuberlich@example.com";"DE";"Bayern";"München";"80331";"DE59871783379402566898";"False";"2026-08-03 05:51:06"
"CUST-011425";"Adrian";"Rosenow";"Adrian.Rosenow@example.com";"FR";"Bayern";"München";"80331";"DE93775898837357708997";"False";"2026-02-19 01:10:11"
"CUST-011426";"Norbert";"Kitzmann";"Norbert.Kitzmann@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE80674005555233143966";"False";"2026-08-02 01:36:59"
"CUST-011427";"Alfredo";"Wagenknecht";"Alfredo.Wagenknecht@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE07938950237368509447";"True";"2026-02-14 06:51:54"
"CUST-011428";"Karl-Hermann";"Junck";"Karl-Hermann.Junck@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE05729286614261469312";"True";"2026-01-06 10:43:10"
"CUST-011429";"Lidia";"Jockel";"Lidia.Jockel@example.com";"DE";"Berlin";"Berlin";"10115";"DE11455980764135377042";"False";"2026-03-29 13:02:41"
"CUST-011430";"Burkhard";"Etzler";"Burkhard.Etzler@example.com";"DE";"Rheinland-Pfalz";"Mainz";"55116";"DE27589686055590643237";"False";"2026-08-09 10:44:31"
"CUST-011431";"Hans";"Trubin";"Hans.Trubin@example.com";"DE";"Schleswig-Holstein";"Kiel";"24103";"DE54202976264901158355";"True";"2026-03-01 13:56:12"
"CUST-011432";"Goran";"Röhricht";"Goran.Röhricht@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE76009208955316102188";"True";"2026-01-16 08:02:04"
"CUST-011433";"Siegrid";"Schulz";"Siegrid.Schulz@example.com";"CH";"Baden-Württemberg";"Stuttgart";"70173";"DE46364935687722942117";"True";"2026-08-07 00:27:34"
"CUST-011434";"Melissa";"Heinrich";"Melissa.Heinrich@example.com";"DE";"Schleswig-Holstein";"Kiel";"24103";"DE87856850229973921032";"True";"2026-06-03 14:40:28"
"CUST-011435";"Manja";"Säuberlich";"Manja.Säuberlich@example.com";"NL";"Sachsen";"Leipzig";"04109";"DE95340637996788192595";"False";"2026-07-21 20:19:03"
"CUST-011436";"Reinald";"Lübs";"Reinald.Lübs@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE09562365323283303431";"True";"2026-05-16 08:27:12"
"CUST-011437";"Axel";"Weitzel";"Axel.Weitzel@example.com";"PL";"Niedersachsen";"Hannover";"30159";"DE50592422990231395656";"True";"2026-06-14 06:53:19"
"CUST-011438";"Henri";"Lübs";"Henri.Lübs@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE88317549094175637352";"True";"2026-02-16 12:15:33"
"CUST-011439";"Hans-Joachim";"Hendriks";"Hans-Joachim.Hendriks@example.com";"FR";"Brandenburg";"Potsdam";"14467";"DE27093547666577512792";"False";"2026-02-26 09:22:54"
"CUST-011440";"Kornelius";"Schacht";"Kornelius.Schacht@example.com";"FR";"Mecklenburg-Vorpommern";"Rostock";"18055";"DE38458802096991996118";"False";"2026-02-09 07:47:16"
"CUST-011441";"Veli";"Fliegner";"Veli.Fliegner@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE17370079396223007011";"True";"2026-01-11 08:47:59"
"CUST-011442";"Ana";"Wiek";"Ana.Wiek@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE20758339994223506834";"False";"2026-06-10 17:11:44"
"CUST-011443";"Halil";"Seip";"Halil.Seip@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE24832699591209710584";"True";"2026-04-02 03:18:19"
"CUST-011444";"Ismet";"Drub";"Ismet.Drub@example.com";"FR";"Bayern";"München";"80331";"DE96809181089934292463";"False";"2026-05-08 04:42:56"
"CUST-011445";"Elma";"Metz";"Elma.Metz@example.com";"PL";"Schleswig-Holstein";"Kiel";"24103";"DE72078862980972610202";"True";"2026-07-04 05:21:56"
"CUST-011446";"Falko";"Hethur";"Falko.Hethur@example.com";"DE";"Bayern";"München";"80331";"DE93484348020266580201";"False";"2026-06-17 22:36:48"
"CUST-011447";"Carl";"Wirth";"Carl.Wirth@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE18386104158615592485";"True";"2026-04-10 04:40:00"
"CUST-011448";"Annelene";"Sager";"Annelene.Sager@example.com";"AT";"Bayern";"München";"80331";"DE66359317487832331468";"True";"2026-07-08 01:31:08"
"CUST-011449";"Dragica";"Jessel";"Dragica.Jessel@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE19148103674401588454";"False";"2026-03-06 08:13:27"
"CUST-011450";"Rita";"Rose";"Rita.Rose@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE43883712986143837948";"True";"2026-04-18 05:01:41"
"CUST-011451";"Anne";"Seip";"Anne.Seip@example.com";"DE";"Rheinland-Pfalz";"Mainz";"55116";"DE07315857980711955458";"True";"2026-03-25 04:53:34"
"CUST-011452";"Stefani";"Karge";"Stefani.Karge@example.com";"CH";"Mecklenburg-Vorpommern";"Rostock";"18055";"DE19178907382804912126";"False";"2026-08-07 03:18:09"
"CUST-011453";"Christof";"Wesack";"Christof.Wesack@example.com";"AT";"Hessen";"Frankfurt am Main";"60311";"DE83984862366015667262";"True";"2026-01-30 07:20:38"
"CUST-011454";"Anneke";"Killer";"Anneke.Killer@example.com";"NL";"Sachsen";"Leipzig";"04109";"DE48104794277007412270";"False";"2026-06-19 00:23:21"
"CUST-011455";"Karl-Ernst";"Gnatz";"Karl-Ernst.Gnatz@example.com";"DE";"Bayern";"München";"80331";"DE48702658861548210742";"False";"2026-01-18 16:11:15"
"CUST-011456";"Otfried";"Löffler";"Otfried.Löffler@example.com";"CH";"Nordrhein-Westfalen";"Köln";"50667";"DE18772461041617841422";"True";"2026-01-01 15:17:59"
"CUST-011457";"Bruno";"Hande";"Bruno.Hande@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE22317091102399675781";"False";"2026-03-20 01:16:35"
"CUST-011458";"Klaudia";"Staude";"Klaudia.Staude@example.com";"DE";"Bayern";"München";"80331";"DE11067179179199956823";"True";"2026-04-29 04:43:23"
"CUST-011459";"Nadja";"Trupp";"Nadja.Trupp@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE96057591995235159818";"False";"2026-04-23 23:29:03"
"CUST-011460";"Heino";"Möchlichen";"Heino.Möchlichen@example.com";"AT";"Brandenburg";"Potsdam";"14467";"DE97633619551604083875";"True";"2026-04-14 21:39:29"
"CUST-011461";"Stilla";"Vogt";"Stilla.Vogt@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE08752482749071735607";"False";"2026-05-27 10:52:52"
"CUST-011462";"Korinna";"Hörle";"Korinna.Hörle@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE44731175625836397740";"False";"2026-02-26 07:29:29"
"CUST-011463";"Stefania";"Freudenberger";"Stefania.Freudenberger@example.com";"DE";"Berlin";"Berlin";"10115";"DE11164329953807596870";"True";"2026-08-02 06:48:53"
"CUST-011464";"Rocco";"Hartmann";"Rocco.Hartmann@example.com";"PL";"Hessen";"Frankfurt am Main";"60311";"DE33770815824073781441";"False";"2026-07-26 10:00:19"
"CUST-011465";"Samuel";"Ring";"Samuel.Ring@example.com";"FR";"Baden-Württemberg";"Stuttgart";"70173";"DE86546868994278484050";"False";"2026-01-06 20:11:02"
"CUST-011466";"Rüdiger";"Schmiedecke";"Rüdiger.Schmiedecke@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE32824595774047143792";"True";"2026-06-17 12:00:14"
"CUST-011467";"Yvette";"Bohlander";"Yvette.Bohlander@example.com";"AT";"Nordrhein-Westfalen";"Köln";"50667";"DE14311439966595941802";"True";"2026-06-23 10:32:33"
"CUST-011468";"Willibert";"Trupp";"Willibert.Trupp@example.com";"DE";"Sachsen";"Leipzig";"04109";"DE73615636475254196599";"True";"2026-01-15 17:14:03"
"CUST-011469";"Eugenia";"Fiebig";"Eugenia.Fiebig@example.com";"NL";"Baden-Württemberg";"Stuttgart";"70173";"DE02660764199050777517";"False";"2026-03-05 23:54:19"
"CUST-011470";"Tilo";"Hentschel";"Tilo.Hentschel@example.com";"AT";"Brandenburg";"Potsdam";"14467";"DE43901359953301743392";"True";"2026-07-21 17:46:50"
"CUST-011471";"Horst-Dieter";"Roskoth";"Horst-Dieter.Roskoth@example.com";"FR";"Bayern";"München";"80331";"DE60542219045438421710";"False";"2026-05-23 11:13:41"
"CUST-011472";"Vassilios";"Lindner";"Vassilios.Lindner@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE79572894258343082249";"False";"2026-02-14 01:10:10"
"CUST-011473";"Annita";"Tröst";"Annita.Tröst@example.com";"FR";"Nordrhein-Westfalen";"Köln";"50667";"DE11551851395519857038";"False";"2026-07-23 06:18:45"
"CUST-011474";"Alexa";"Hübel";"Alexa.Hübel@example.com";"DE";"Bayern";"München";"80331";"DE87789563201298580632";"True";"2026-05-21 05:37:58"
"CUST-011475";"Oswald";"Hermann";"Oswald.Hermann@example.com";"DE";"Rheinland-Pfalz";"Mainz";"55116";"DE82467012612655395837";"False";"2026-02-24 17:34:51"
"CUST-011476";"Georgine";"Schüler";"Georgine.Schüler@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE86751599198251031747";"True";"2026-04-03 03:52:06"
"CUST-011477";"Katja";"Mitschke";"Katja.Mitschke@example.com";"DE";"Bayern";"München";"80331";"DE54315067858959802899";"True";"2026-06-09 13:45:08"
"CUST-011478";"Klaus-Peter";"Rosemann";"Klaus-Peter.Rosemann@example.com";"CH";"Berlin";"Berlin";"10115";"DE94437464642597160450";"False";"2026-04-17 07:21:15"
"CUST-011479";"Waltraut";"Dippel";"Waltraut.Dippel@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE87248717947326246207";"False";"2026-02-20 05:11:41"
"CUST-011480";"Auguste";"Fechner";"Auguste.Fechner@example.com";"NL";"Niedersachsen";"Hannover";"30159";"DE63477861334309173223";"False";"2026-08-13 15:47:08"
"CUST-011481";"Remo";"Meyer";"Remo.Meyer@example.com";"DE";"Sachsen";"Leipzig";"04109";"DE84936255569348998141";"True";"2026-02-05 01:37:18"
"CUST-011482";"Jürgen";"Schleich";"Jürgen.Schleich@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE49322759166328715228";"False";"2026-01-05 19:13:51"
"CUST-011483";"Saban";"Junk";"Saban.Junk@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE96609152294450670142";"True";"2026-03-18 14:34:16"
"CUST-011484";"Dietmar";"Zimmer";"Dietmar.Zimmer@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE58217314819676591618";"True";"2026-05-21 02:07:13"
"CUST-011485";"Alida";"Hornich";"Alida.Hornich@example.com";"AT";"Mecklenburg-Vorpommern";"Rostock";"18055";"DE65430415159040546726";"True";"2026-06-28 04:36:43"
"CUST-011486";"Klaus Peter";"Zimmer";"Klaus Peter.Zimmer@example.com";"CH";"Nordrhein-Westfalen";"Köln";"50667";"DE55968426355737098963";"True";"2026-07-28 16:08:19"
"CUST-011487";"Werner";"Jopich";"Werner.Jopich@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE41395939238843165456";"False";"2026-03-02 13:02:26"
"CUST-011488";"Britt";"van der Dussen";"Britt.van der Dussen@example.com";"AT";"Sachsen";"Leipzig";"04109";"DE19051460808327786975";"False";"2026-06-16 19:55:11"
